,MIA,SAS,CHA,LAC,BKN,IND,NOP,DAL,HOU,MEM,DEN,UTA,LAL,CHI,BOS,WAS,MIL,OKC,ORL,GSW,TOR,SAC,POR,CLE,DET,PHI,MIN,NYK,PHX,ATL,CJ McCollum_in,CJ McCollum_not_in,Nikola Jokic_in,Nikola Jokic_not_in,Carmelo Anthony_in,Carmelo Anthony_not_in,Isaiah Thomas_in,Isaiah Thomas_not_in,Jamal Murray_in,Jamal Murray_not_in,Jrue Holiday_in,Jrue Holiday_not_in,Hassan Whiteside_in,Hassan Whiteside_not_in,Stephen Curry_in,Stephen Curry_not_in,Blake Griffin_in,Blake Griffin_not_in,Klay Thompson_in,Klay Thompson_not_in,Aaron Gordon_in,Aaron Gordon_not_in,JJ Redick_in,JJ Redick_not_in,Bojan Bogdanovic_in,Bojan Bogdanovic_not_in,Brook Lopez_in,Brook Lopez_not_in,Kemba Walker_in,Kemba Walker_not_in,DeMarcus Cousins_in,DeMarcus Cousins_not_in,Dario Saric_in,Dario Saric_not_in,Damian Lillard_in,Damian Lillard_not_in,Kyrie Irving_in,Kyrie Irving_not_in,Russell Westbrook_in,Russell Westbrook_not_in,DeMar DeRozan_in,DeMar DeRozan_not_in,Marc Gasol_in,Marc Gasol_not_in,John Wall_in,John Wall_not_in,Jordan Clarkson_in,Jordan Clarkson_not_in,Andre Drummond_in,Andre Drummond_not_in,LeBron James_in,LeBron James_not_in,Kristaps Porzingis_in,Kristaps Porzingis_not_in,Jeff Teague_in,Jeff Teague_not_in,LaMarcus Aldridge_in,LaMarcus Aldridge_not_in,Anthony Davis_in,Anthony Davis_not_in,Paul George_in,Paul George_not_in,Giannis Antetokounmpo_in,Giannis Antetokounmpo_not_in,Karl-Anthony Towns_in,Karl-Anthony Towns_not_in,Chris Paul_in,Chris Paul_not_in,Serge Ibaka_in,Serge Ibaka_not_in,James Harden_in,James Harden_not_in,Tim Hardaway Jr._in,Tim Hardaway Jr._not_in,Dennis Schroder_in,Dennis Schroder_not_in,Devin Booker_in,Devin Booker_not_in,Dwight Howard_in,Dwight Howard_not_in,Tobias Harris_in,Tobias Harris_not_in,Eric Bledsoe_in,Eric Bledsoe_not_in,Julius Randle_in,Julius Randle_not_in,Goran Dragic_in,Goran Dragic_not_in,Harrison Barnes_in,Harrison Barnes_not_in,Otto Porter Jr._in,Otto Porter Jr._not_in,Bradley Beal_in,Bradley Beal_not_in,Jimmy Butler_in,Jimmy Butler_not_in,Kevin Love_in,Kevin Love_not_in,Nikola Vucevic_in,Nikola Vucevic_not_in,Victor Oladipo_in,Victor Oladipo_not_in,Lou Williams_in,Lou Williams_not_in,TJ Warren_in,TJ Warren_not_in,Eric Gordon_in,Eric Gordon_not_in,Andrew Wiggins_in,Andrew Wiggins_not_in,Kyle Lowry_in,Kyle Lowry_not_in,Kevin Durant_in,Kevin Durant_not_in,Myles Turner_in,Myles Turner_not_in,Kawhi Leonard_in,Kawhi Leonard_not_in,Evan Fournier_in,Evan Fournier_not_in,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,OCT,NOV,DEC,JAN,FEB,MAR,APR,Continuous Win,Continuous Loss,,
0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,0,0,False,False
1,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,26.0,,,,11.0,,12.0,,,,21.0,,7.0,,17.0,,,,,,,,29.0,,32.0,,40.0,,,,,,25.0,,16.0,,19.0,,,,20.0,,,,,,25.0,,,,,,,,14.0,34.0,,,,,,,18.0,,,,22.0,,16.0,,18.0,,16.0,19.0,,,,,,,,,23.0,,17.0,,10.0,,12.0,,14.0,19.0,,,,,10.0,,27.0,,30.0,,,,20.0,,,,,1.0,,,1.0,,,,,,,0,1,False,False
2,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,16.0,,,,19.0,25.0,,,,,0.0,,,,,,,,,,17.0,,,,4.0,,25.0,24.0,,,37.0,,5.0,,29.0,,26.0,,,,,,18.0,,,,,,,,21.0,,16.0,,4.0,,16.0,,45.0,,22.0,,31.0,,21.0,,,,4.0,,,,21.0,,14.0,,,,11.0,,,,,,,,,,,,,,,,24.0,,18.0,,7.0,,,,,,,,,,25.0,,,,,,13.0,,30.0,,8.0,,,,,,1.0,,1.0,,,,,,,2,1,False,False
3,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,16.0,,,,19.0,,25.0,,,,0.0,,,,,,,,,,17.0,,,,4.0,,25.0,,24.0,,37.0,5.0,,,29.0,,26.0,,,,,,18.0,,,,,,,,21.0,,16.0,,4.0,,16.0,,45.0,,22.0,,31.0,,21.0,,,,4.0,,,21.0,,14.0,,,,11.0,,,,,,,,,,,,,,,,,24.0,,18.0,,7.0,,,,,,,,,,25.0,,,,,,13.0,,30.0,,8.0,,,,,,1.0,,1.0,,,,,,,1,1,False,False
4,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,23.0,,,,20.0,,,,,,0.0,,27.0,,28.0,,,,14.0,,8.0,,,,,,,,,,14.0,,,,37.0,,20.0,,,,,,20.0,,,12.0,,,20.0,,23.0,,21.0,0.0,,,0.0,,18.0,20.0,,,17.0,,15.0,,,,19.0,,28.0,,,,,,,,,,16.0,,,20.0,,,25.0,,,,,,,,,,19.0,,11.0,,,7.0,,,,,14.0,,29.0,,,,37.0,20.0,,,27.0,,22.0,,1.0,,,,,,,1.0,,,,,,0,2,False,False
5,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,23.0,,,,20.0,,,,,,0.0,,27.0,,28.0,,,,14.0,,8.0,,,,,,,,,,14.0,,,,37.0,,20.0,,,,,,20.0,,,,12.0,,20.0,,23.0,,21.0,,0.0,0.0,,,18.0,,20.0,,17.0,,15.0,,,,19.0,,28.0,,,,,,,,,,16.0,,,,20.0,,25.0,,,,,,,,,,19.0,,11.0,,,,7.0,,,,14.0,,29.0,,,,37.0,,20.0,27.0,,,22.0,,1.0,,,,,,,1.0,,,,,,4,1,False,False
6,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,23.0,,,20.0,,,,,,,0.0,,27.0,,28.0,,,,14.0,,8.0,,,,,,,,,,14.0,,,,37.0,,20.0,,,,,,20.0,,,,12.0,20.0,,,23.0,21.0,,,0.0,,0.0,,18.0,,20.0,,17.0,,15.0,,,,19.0,,28.0,,,,,,,,,16.0,,,,,20.0,,25.0,,,,,,,,,,19.0,,11.0,,,,7.0,,,,14.0,,29.0,,,,37.0,,20.0,,27.0,,22.0,,1.0,,,,,,,1.0,,,,,,2,0,False,False
7,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,23.0,,,,20.0,,,,,,0.0,27.0,,,28.0,,,,14.0,,8.0,,,,,,,,,14.0,,,,,37.0,,20.0,,,,,,20.0,,,,12.0,,20.0,,23.0,,21.0,,0.0,,0.0,,18.0,,20.0,,17.0,,15.0,,,,19.0,,28.0,,,,,,,,,,16.0,,,,20.0,25.0,,,,,,,,,,,19.0,,11.0,,,,7.0,,,,14.0,,29.0,,,,37.0,,20.0,,27.0,,22.0,,1.0,,,,,,,1.0,,,,,,0,2,False,False
8,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,0.0,,,,,,21.0,,,,,,13.0,,15.0,,13.0,,,,,,21.0,,31.0,,,,33.0,,33.0,,0.0,,22.0,,,,,,,,,,,,,,35.0,,,,,,,,24.0,,,,41.0,,5.0,,17.0,,0.0,,18.0,,,,12.0,,,,,,10.0,,13.0,,14.0,22.0,,,,,,,20.0,,,,15.0,,16.0,,,,29.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,3,2,False,False
9,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,16.0,,,,,,,,,,,0.0,,,,,,21.0,,,,,,13.0,,15.0,,13.0,,,,,,21.0,31.0,,,,,33.0,,33.0,,0.0,,22.0,,,,,,,,,,,,,,35.0,,,,,,,,24.0,,,,41.0,,5.0,,17.0,0.0,,,18.0,,,12.0,,,,,,,10.0,,13.0,,14.0,,22.0,,,,,,20.0,,,15.0,,,16.0,,,,29.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,0,4,False,False
